kl,wd,loss_used
1.063549280166626,0.27954021096229553,1.063549280166626
1.1640421152114868,0.16294819116592407,1.1640421152114868
1.6456336975097656,0.5322955846786499,1.6456336975097656
1.4330503940582275,0.28573113679885864,1.4330503940582275
0.7780061960220337,0.14687888324260712,0.7780061960220337
1.2014312744140625,0.19381758570671082,1.2014312744140625
0.4993637800216675,0.2785574793815613,0.4993637800216675
0.7893496751785278,0.1509685218334198,0.7893496751785278
0.7507878541946411,0.14341357350349426,0.7507878541946411
0.5033547878265381,0.2598724663257599,0.5033547878265381
0.44972848892211914,0.15489383041858673,0.44972848892211914
0.7676692008972168,0.23136840760707855,0.7676692008972168
0.9628416299819946,0.20813429355621338,0.9628416299819946
1.4559874534606934,0.2667233645915985,1.4559874534606934
0.625072717666626,0.15378348529338837,0.625072717666626
0.5000182390213013,0.1178421825170517,0.5000182390213013
1.5820350646972656,0.3366008400917053,1.5820350646972656
0.5803323984146118,0.1364785134792328,0.5803323984146118
0.9012796878814697,0.30763188004493713,0.9012796878814697
0.31642866134643555,0.08551007509231567,0.31642866134643555
0.9825897216796875,0.23490871489048004,0.9825897216796875
1.2661387920379639,0.3414194583892822,1.2661387920379639
0.2218942642211914,0.09244470298290253,0.2218942642211914
0.7811639308929443,0.1498279869556427,0.7811639308929443
0.36792969703674316,0.08846861124038696,0.36792969703674316
1.5087212324142456,0.3048678934574127,1.5087212324142456
0.6390761137008667,0.22071143984794617,0.6390761137008667
0.8079721927642822,0.1663055419921875,0.8079721927642822
1.8290917873382568,0.6006571054458618,1.8290917873382568
1.0569356679916382,0.15232709050178528,1.0569356679916382
0.4903644323348999,0.13873620331287384,0.4903644323348999
0.6049537658691406,0.1910000592470169,0.6049537658691406
0.8544169664382935,0.1226438656449318,0.8544169664382935
0.6904866695404053,0.16288839280605316,0.6904866695404053
0.33613502979278564,0.11043985933065414,0.33613502979278564
1.34670090675354,0.25748416781425476,1.34670090675354
0.14126074314117432,0.0852874293923378,0.14126074314117432
0.5163257122039795,0.20446796715259552,0.5163257122039795
1.062752604484558,0.15647925436496735,1.062752604484558
0.5450174808502197,0.11856772750616074,0.5450174808502197
0.6202418804168701,0.21572890877723694,0.6202418804168701
0.9368501901626587,0.21454255282878876,0.9368501901626587
0.6494004726409912,0.21506495773792267,0.6494004726409912
1.2677948474884033,0.28181377053260803,1.2677948474884033
0.6022608280181885,0.22069673240184784,0.6022608280181885
0.44524872303009033,0.15859463810920715,0.44524872303009033
0.8490018844604492,0.3660147488117218,0.8490018844604492
1.1526415348052979,0.2624908685684204,1.1526415348052979
0.9784929752349854,0.1614161878824234,0.9784929752349854
0.3778853416442871,0.23115162551403046,0.3778853416442871
0.5963739156723022,0.10790709406137466,0.5963739156723022
0.9499310255050659,0.21719419956207275,0.9499310255050659
0.6259949207305908,0.2559136748313904,0.6259949207305908
0.893810510635376,0.18039938807487488,0.893810510635376
0.5405504703521729,0.1418997198343277,0.5405504703521729
0.9775956869125366,0.17573721706867218,0.9775956869125366
2.1739869117736816,0.6065884828567505,2.1739869117736816
1.1391183137893677,0.18463318049907684,1.1391183137893677
0.41614246368408203,0.204389289021492,0.41614246368408203
0.33885693550109863,0.08647634088993073,0.33885693550109863
0.7167401313781738,0.23170508444309235,0.7167401313781738
0.49443769454956055,0.2659681439399719,0.49443769454956055
0.9296786785125732,0.20395007729530334,0.9296786785125732
0.3888052701950073,0.11562500149011612,0.3888052701950073
0.7033020257949829,0.15737037360668182,0.7033020257949829
0.5768163204193115,0.12053153663873672,0.5768163204193115
0.7505691051483154,0.1902991086244583,0.7505691051483154
0.8143100738525391,0.15083345770835876,0.8143100738525391
1.2470850944519043,0.19970408082008362,1.2470850944519043
1.0027639865875244,0.144610196352005,1.0027639865875244
0.7505131959915161,0.15250557661056519,0.7505131959915161
0.4073159694671631,0.10474036633968353,0.4073159694671631
0.8308849334716797,0.28676968812942505,0.8308849334716797
1.271033763885498,0.30684664845466614,1.271033763885498
0.38944971561431885,0.11921447515487671,0.38944971561431885
0.4473717212677002,0.23352929949760437,0.4473717212677002
0.4212517738342285,0.10457463562488556,0.4212517738342285
0.5766333341598511,0.13172927498817444,0.5766333341598511
1.4728469848632812,0.4222969114780426,1.4728469848632812
0.6819583177566528,0.32214245200157166,0.6819583177566528
0.5360581874847412,0.1523488312959671,0.5360581874847412
0.9089332818984985,0.2864559292793274,0.9089332818984985
0.34331178665161133,0.12530943751335144,0.34331178665161133
0.3173065185546875,0.20157751441001892,0.3173065185546875
0.803093671798706,0.15354377031326294,0.803093671798706
1.3227427005767822,0.3631839156150818,1.3227427005767822
0.6612794399261475,0.18608486652374268,0.6612794399261475
0.7415788173675537,0.2867225706577301,0.7415788173675537
0.7910945415496826,0.16221673786640167,0.7910945415496826
1.3393772840499878,0.473641961812973,1.3393772840499878
1.1641089916229248,0.34953606128692627,1.1641089916229248
1.0886420011520386,0.1870282143354416,1.0886420011520386
0.5197901725769043,0.08143308013677597,0.5197901725769043
0.15602731704711914,0.07930626720190048,0.15602731704711914
2.062424659729004,0.6406909227371216,2.062424659729004
1.546940803527832,0.5039677619934082,1.546940803527832
1.473933458328247,0.3297184407711029,1.473933458328247
1.013555645942688,0.16371996700763702,1.013555645942688
0.5076545476913452,0.26323962211608887,0.5076545476913452
0.6118758916854858,0.16964896023273468,0.6118758916854858
0.2907906770706177,0.13949637115001678,0.2907906770706177
0.7452330589294434,0.14696937799453735,0.7452330589294434
0.8465557098388672,0.21210353076457977,0.8465557098388672
0.691383957862854,0.1451944261789322,0.691383957862854
0.7595402002334595,0.2086104154586792,0.7595402002334595
0.3013932704925537,0.20097538828849792,0.3013932704925537
0.9720720052719116,0.18122145533561707,0.9720720052719116
0.7856192588806152,0.14862696826457977,0.7856192588806152
0.7832719087600708,0.2247212678194046,0.7832719087600708
0.7325918674468994,0.33340367674827576,0.7325918674468994
1.3633073568344116,0.37793081998825073,1.3633073568344116
1.2788214683532715,0.3958151936531067,1.2788214683532715
0.19176149368286133,0.0749286413192749,0.19176149368286133
0.8838512897491455,0.23387505114078522,0.8838512897491455
0.8758318424224854,0.2996352016925812,0.8758318424224854
1.076309323310852,0.2644248306751251,1.076309323310852
0.9684031009674072,0.24750609695911407,0.9684031009674072
0.6274416446685791,0.12405427545309067,0.6274416446685791
0.7878599166870117,0.15200550854206085,0.7878599166870117
1.3360307216644287,0.2605615556240082,1.3360307216644287
2.446620464324951,0.5996474623680115,2.446620464324951
1.263000726699829,0.23091602325439453,1.263000726699829
1.2229830026626587,0.29126429557800293,1.2229830026626587
0.30352604389190674,0.08998429775238037,0.30352604389190674
0.8306491374969482,0.22201167047023773,0.8306491374969482
0.598013162612915,0.1352235972881317,0.598013162612915
0.6312069892883301,0.27910199761390686,0.6312069892883301
1.2490205764770508,0.1952260136604309,1.2490205764770508
0.46028876304626465,0.215410515666008,0.46028876304626465
0.27917957305908203,0.1627732813358307,0.27917957305908203
0.5084854364395142,0.27530574798583984,0.5084854364395142
0.6106715202331543,0.18570168316364288,0.6106715202331543
0.4445667266845703,0.2279902994632721,0.4445667266845703
0.926973819732666,0.29493069648742676,0.926973819732666
1.1355112791061401,0.36490291357040405,1.1355112791061401
0.39337754249572754,0.1302643120288849,0.39337754249572754
0.521794319152832,0.13953819870948792,0.521794319152832
0.42275261878967285,0.23813696205615997,0.42275261878967285
0.669678807258606,0.20155936479568481,0.669678807258606
1.0437936782836914,0.2152344435453415,1.0437936782836914
0.9556926488876343,0.09667184948921204,0.9556926488876343
1.0368460416793823,0.21103473007678986,1.0368460416793823
1.9074516296386719,0.6050952076911926,1.9074516296386719
0.707587480545044,0.197373628616333,0.707587480545044
1.0743461847305298,0.23999205231666565,1.0743461847305298
1.109938383102417,0.18981269001960754,1.109938383102417
0.6921173334121704,0.16148671507835388,0.6921173334121704
0.6060905456542969,0.11831176280975342,0.6060905456542969
0.7728222608566284,0.2077232450246811,0.7728222608566284
0.3135819435119629,0.16531863808631897,0.3135819435119629
1.2790850400924683,0.22395546734333038,1.2790850400924683
1.4122447967529297,0.3686128258705139,1.4122447967529297
0.27787506580352783,0.1298876702785492,0.27787506580352783
0.43158042430877686,0.12939895689487457,0.43158042430877686
2.0487327575683594,0.5935808420181274,2.0487327575683594
0.7613186836242676,0.14284856617450714,0.7613186836242676
0.5287085771560669,0.14025437831878662,0.5287085771560669
0.9133187532424927,0.2900942265987396,0.9133187532424927
0.8839702606201172,0.3426245152950287,0.8839702606201172
1.0662627220153809,0.35755637288093567,1.0662627220153809
0.9014527797698975,0.19816729426383972,0.9014527797698975
1.357245922088623,0.36971208453178406,1.357245922088623
0.4527113437652588,0.21687130630016327,0.4527113437652588
0.7167794704437256,0.22121024131774902,0.7167794704437256
0.41244685649871826,0.13277502357959747,0.41244685649871826
0.5537827014923096,0.27946552634239197,0.5537827014923096
0.46068859100341797,0.10836161673069,0.46068859100341797
1.1499319076538086,0.24505266547203064,1.1499319076538086
0.35337913036346436,0.21365141868591309,0.35337913036346436
1.3379771709442139,0.3607539236545563,1.3379771709442139
0.8218190670013428,0.1641240119934082,0.8218190670013428
0.8469908237457275,0.18852071464061737,0.8469908237457275
0.9103705883026123,0.31688475608825684,0.9103705883026123
1.6174943447113037,0.5025152564048767,1.6174943447113037
0.7034599781036377,0.24047480523586273,0.7034599781036377
0.58432936668396,0.10251988470554352,0.58432936668396
0.5252499580383301,0.15260854363441467,0.5252499580383301
0.9156684875488281,0.15715792775154114,0.9156684875488281
0.5785198211669922,0.13881956040859222,0.5785198211669922
0.6331925392150879,0.19595228135585785,0.6331925392150879
1.2672139406204224,0.24470390379428864,1.2672139406204224
1.6037533283233643,0.5321515202522278,1.6037533283233643
0.86362624168396,0.19979600608348846,0.86362624168396
0.7725024223327637,0.16537344455718994,0.7725024223327637
0.8799077272415161,0.1683419644832611,0.8799077272415161
1.3600921630859375,0.28148332238197327,1.3600921630859375
0.3468594551086426,0.14940033853054047,0.3468594551086426
0.30757570266723633,0.12099204212427139,0.30757570266723633
1.0398180484771729,0.19871437549591064,1.0398180484771729
0.314589262008667,0.11931397765874863,0.314589262008667
1.0715287923812866,0.31097936630249023,1.0715287923812866
0.40252363681793213,0.11088540405035019,0.40252363681793213
1.142521858215332,0.2639213800430298,1.142521858215332
1.357666254043579,0.3635373115539551,1.357666254043579
0.564589262008667,0.09532777220010757,0.564589262008667
1.2222447395324707,0.32913705706596375,1.2222447395324707
0.9127683639526367,0.2897346317768097,0.9127683639526367
1.2667725086212158,0.28891539573669434,1.2667725086212158
0.7016818523406982,0.21310119330883026,0.7016818523406982
0.3822464942932129,0.22143959999084473,0.3822464942932129
1.8653545379638672,0.5697891712188721,1.8653545379638672
0.45549559593200684,0.16453438997268677,0.45549559593200684
1.2122955322265625,0.3666851818561554,1.2122955322265625
0.5163865089416504,0.1290367841720581,0.5163865089416504
1.5636807680130005,0.4974134564399719,1.5636807680130005
0.7405762672424316,0.17006435990333557,0.7405762672424316
1.4927260875701904,0.28458377718925476,1.4927260875701904
1.416685938835144,0.23170603811740875,1.416685938835144
1.226186752319336,0.23503462970256805,1.226186752319336
0.3507329225540161,0.14545129239559174,0.3507329225540161
0.6967978477478027,0.12298982590436935,0.6967978477478027
1.1708741188049316,0.2518185079097748,1.1708741188049316
1.0958133935928345,0.16057617962360382,1.0958133935928345
0.6863279342651367,0.20555885136127472,0.6863279342651367
0.7075250148773193,0.19820909202098846,0.7075250148773193
0.5032714605331421,0.24654725193977356,0.5032714605331421
0.44281673431396484,0.08621299266815186,0.44281673431396484
0.9501334428787231,0.17168156802654266,0.9501334428787231
0.6692571640014648,0.14084485173225403,0.6692571640014648
0.6604800224304199,0.14161449670791626,0.6604800224304199
0.6594350337982178,0.11838134378194809,0.6594350337982178
0.3049846887588501,0.09996400773525238,0.3049846887588501
0.5501930713653564,0.21445389091968536,0.5501930713653564
1.0189404487609863,0.17539021372795105,1.0189404487609863
0.47930240631103516,0.10714328289031982,0.47930240631103516
1.0779742002487183,0.21922969818115234,1.0779742002487183
0.8393707275390625,0.289072185754776,0.8393707275390625
0.6185555458068848,0.14472201466560364,0.6185555458068848
1.3009052276611328,0.39665499329566956,1.3009052276611328
