row_idx,kl_baseline,kl_ft,wd_baseline,wd_ft,loss_baseline,loss_ft,kl_delta_base_minus_ft,wd_delta_base_minus_ft,loss_delta_base_minus_ft
0,1.063549280166626,0.2294024229049682,0.2795402109622955,0.0850164666771888,1.063549280166626,0.2294024229049682,0.8341468572616577,0.19452374428510666,0.8341468572616577
1,1.1640421152114868,0.8932009935379028,0.162948191165924,0.1653954982757568,1.1640421152114868,0.8932009935379028,0.270841121673584,-0.002447307109832819,0.270841121673584
2,1.6456336975097656,1.0822224617004397,0.5322955846786499,0.2955172061920166,1.6456336975097656,1.0822224617004397,0.563411235809326,0.2367783784866333,0.563411235809326
3,1.4330503940582275,1.2436819076538086,0.2857311367988586,0.3607376515865326,1.4330503940582275,1.2436819076538086,0.18936848640441895,-0.075006514787674,0.18936848640441895
4,0.7780061960220337,0.8212774991989136,0.1468788832426071,0.185170441865921,0.7780061960220337,0.8212774991989136,-0.04327130317687988,-0.038291558623313904,-0.04327130317687988
5,1.2014312744140625,0.8854696750640869,0.1938175857067108,0.1247367188334465,1.2014312744140625,0.8854696750640869,0.3159615993499756,0.06908086687326428,0.3159615993499756
6,0.4993637800216675,0.1460649967193603,0.2785574793815613,0.1196630001068115,0.4993637800216675,0.1460649967193603,0.3532987833023072,0.15889447927474978,0.3532987833023072
7,0.7893496751785278,0.4436502456665039,0.1509685218334198,0.1304278224706649,0.7893496751785278,0.4436502456665039,0.3456994295120239,0.020540699362754905,0.3456994295120239
8,0.7507878541946411,0.5596693754196167,0.1434135735034942,0.1517011970281601,0.7507878541946411,0.5596693754196167,0.19111847877502441,-0.008287623524665888,0.19111847877502441
9,0.5033547878265381,0.099902868270874,0.2598724663257599,0.0620859041810035,0.5033547878265381,0.099902868270874,0.40345191955566406,0.19778656214475637,0.40345191955566406
10,0.4497284889221191,0.2034765481948852,0.1548938304185867,0.153358906507492,0.4497284889221191,0.2034765481948852,0.2462519407272339,0.0015349239110946933,0.2462519407272339
11,0.7676692008972168,0.4802873134613037,0.2313684076070785,0.1988643854856491,0.7676692008972168,0.4802873134613037,0.2873818874359131,0.03250402212142939,0.2873818874359131
12,0.9628416299819946,0.7011008262634277,0.2081342935562133,0.2677658200263977,0.9628416299819946,0.7011008262634277,0.2617408037185669,-0.05963152647018441,0.2617408037185669
13,1.4559874534606934,1.0630545616149902,0.2667233645915985,0.1145689040422439,1.4559874534606934,1.0630545616149902,0.3929328918457031,0.1521544605493546,0.3929328918457031
14,0.625072717666626,0.4211437702178955,0.1537834852933883,0.1219846680760383,0.625072717666626,0.4211437702178955,0.20392894744873047,0.031798817217350006,0.20392894744873047
15,0.5000182390213013,0.1093851327896118,0.1178421825170517,0.0684618130326271,0.5000182390213013,0.1093851327896118,0.39063310623168945,0.04938036948442459,0.39063310623168945
