kl,wd,loss_used
0.18014001846313477,0.06457296758890152,0.18014001846313477
1.1276711225509644,0.181084543466568,1.1276711225509644
0.9325998425483704,0.3023933470249176,0.9325998425483704
0.5757827758789062,0.20394495129585266,0.5757827758789062
0.35495102405548096,0.10581468790769577,0.35495102405548096
0.944328784942627,0.16014181077480316,0.944328784942627
0.1989501714706421,0.14178481698036194,0.1989501714706421
0.7832280397415161,0.2335253655910492,0.7832280397415161
0.6949695348739624,0.1775679588317871,0.6949695348739624
0.25148022174835205,0.140717014670372,0.25148022174835205
0.25713205337524414,0.162844717502594,0.25713205337524414
0.5191330909729004,0.18078891932964325,0.5191330909729004
0.2583101987838745,0.13885638117790222,0.2583101987838745
0.9126067161560059,0.15832117199897766,0.9126067161560059
0.2687612771987915,0.09114476293325424,0.2687612771987915
0.21957671642303467,0.10200877487659454,0.21957671642303467
0.3545091152191162,0.16569219529628754,0.3545091152191162
0.3140296936035156,0.10776925832033157,0.3140296936035156
0.596160888671875,0.13618870079517365,0.596160888671875
0.20546936988830566,0.17228840291500092,0.20546936988830566
0.289414644241333,0.07701205462217331,0.289414644241333
0.6005934476852417,0.22113175690174103,0.6005934476852417
0.3903646469116211,0.2525404989719391,0.3903646469116211
0.7007970809936523,0.1890886276960373,0.7007970809936523
0.11616623401641846,0.09809302538633347,0.11616623401641846
0.45177578926086426,0.151572585105896,0.45177578926086426
0.286318302154541,0.18983228504657745,0.286318302154541
0.877371072769165,0.20005430281162262,0.877371072769165
0.6123145222663879,0.2313636988401413,0.6123145222663879
0.9244545698165894,0.16930073499679565,0.9244545698165894
0.3268003463745117,0.06819002330303192,0.3268003463745117
0.3799734115600586,0.1278853714466095,0.3799734115600586
0.7765458822250366,0.13676980137825012,0.7765458822250366
0.3680553436279297,0.08251696079969406,0.3680553436279297
0.49374866485595703,0.2644703984260559,0.49374866485595703
0.7629778385162354,0.14613373577594757,0.7629778385162354
0.37675607204437256,0.24087300896644592,0.37675607204437256
0.04259347915649414,0.027496498078107834,0.04259347915649414
0.9114350080490112,0.1624816209077835,0.9114350080490112
1.017141342163086,0.2842542231082916,1.017141342163086
0.4738948345184326,0.22615067660808563,0.4738948345184326
0.38214123249053955,0.16551153361797333,0.38214123249053955
0.15957295894622803,0.057977672666311264,0.15957295894622803
