kl,wd,loss_used
0.30724334716796875,0.14686407148838043,0.30724334716796875
1.127003788948059,0.18506571650505066,1.127003788948059
1.1253173351287842,0.33921322226524353,1.1253173351287842
1.0641459226608276,0.30589622259140015,1.0641459226608276
0.5599015951156616,0.1414942741394043,0.5599015951156616
1.0042459964752197,0.15310275554656982,1.0042459964752197
0.11385142803192139,0.09096836298704147,0.11385142803192139
0.7115894556045532,0.1961170732975006,0.7115894556045532
0.7169104814529419,0.17409631609916687,0.7169104814529419
0.1625382900238037,0.10678814351558685,0.1625382900238037
0.17263507843017578,0.12916240096092224,0.17263507843017578
0.18725943565368652,0.048015136271715164,0.18725943565368652
0.8486497402191162,0.27055129408836365,0.8486497402191162
1.2107491493225098,0.13226500153541565,1.2107491493225098
0.4499843120574951,0.11565827578306198,0.4499843120574951
0.17416894435882568,0.10759986937046051,0.17416894435882568
0.3226886987686157,0.14971725642681122,0.3226886987686157
0.5506221055984497,0.18311269581317902,0.5506221055984497
0.4846169948577881,0.12501604855060577,0.4846169948577881
0.26253175735473633,0.1998421847820282,0.26253175735473633
0.358390212059021,0.13878358900547028,0.358390212059021
0.7178363800048828,0.24263687431812286,0.7178363800048828
0.418129563331604,0.2610968053340912,0.418129563331604
0.6423296928405762,0.15927772223949432,0.6423296928405762
0.201768159866333,0.1265571415424347,0.201768159866333
0.3813354969024658,0.144111767411232,0.3813354969024658
0.0651552677154541,0.07579128444194794,0.0651552677154541
0.8998832702636719,0.20129996538162231,0.8998832702636719
0.9527885317802429,0.32200154662132263,0.9527885317802429
0.9579588174819946,0.17649473249912262,0.9579588174819946
0.28535687923431396,0.07903803139925003,0.28535687923431396
0.20546936988830566,0.04681142792105675,0.20546936988830566
0.7629951238632202,0.12035468965768814,0.7629951238632202
0.32755589485168457,0.08829084783792496,0.32755589485168457
0.47593510150909424,0.26904362440109253,0.47593510150909424
0.9972681999206543,0.13679896295070648,0.9972681999206543
0.36413323879241943,0.24127264320850372,0.36413323879241943
0.10110163688659668,0.0536300353705883,0.10110163688659668
0.9638463258743286,0.16589906811714172,0.9638463258743286
0.7471630573272705,0.23859663307666779,0.7471630573272705
0.02935504913330078,0.0417930968105793,0.02935504913330078
0.719338059425354,0.25737103819847107,0.719338059425354
0.1497335433959961,0.08455190807580948,0.1497335433959961
0.26175642013549805,0.12055477499961853,0.26175642013549805
0.02902853488922119,0.044292889535427094,0.02902853488922119
0.33399224281311035,0.2198045551776886,0.33399224281311035
0.11295568943023682,0.0747484415769577,0.11295568943023682
0.36949026584625244,0.14046594500541687,0.36949026584625244
1.0819272994995117,0.19112449884414673,1.0819272994995117
0.20321369171142578,0.10903658717870712,0.20321369171142578
0.7877663373947144,0.28872767090797424,0.7877663373947144
0.29874372482299805,0.08878383785486221,0.29874372482299805
0.4583735466003418,0.18941465020179749,0.4583735466003418
0.5856839418411255,0.22442865371704102,0.5856839418411255
0.3392597436904907,0.09466633945703506,0.3392597436904907
0.9709981679916382,0.12589026987552643,0.9709981679916382
1.3310948610305786,0.3571613132953644,1.3310948610305786
