kl,wd,loss_used
0.22940242290496826,0.08501646667718887,0.22940242290496826
0.8932009935379028,0.16539549827575684,0.8932009935379028
1.0822224617004395,0.2955172061920166,1.0822224617004395
1.2436819076538086,0.3607376515865326,1.2436819076538086
0.8212774991989136,0.18517044186592102,0.8212774991989136
0.8854696750640869,0.1247367188334465,0.8854696750640869
0.14606499671936035,0.11966300010681152,0.14606499671936035
0.4436502456665039,0.13042782247066498,0.4436502456665039
0.5596693754196167,0.1517011970281601,0.5596693754196167
0.09990286827087402,0.06208590418100357,0.09990286827087402
0.20347654819488525,0.15335890650749207,0.20347654819488525
0.4802873134613037,0.1988643854856491,0.4802873134613037
0.7011008262634277,0.2677658200263977,0.7011008262634277
1.0630545616149902,0.11456890404224396,1.0630545616149902
0.4211437702178955,0.12198466807603836,0.4211437702178955
0.10938513278961182,0.0684618130326271,0.10938513278961182
0.5971155166625977,0.1926848590373993,0.5971155166625977
0.5842095613479614,0.16053737699985504,0.5842095613479614
0.32917559146881104,0.11502384394407272,0.32917559146881104
0.3650921583175659,0.2371550053358078,0.3650921583175659
0.3071320056915283,0.0716380774974823,0.3071320056915283
0.4579954147338867,0.19343611598014832,0.4579954147338867
0.5034847259521484,0.28743189573287964,0.5034847259521484
0.501305103302002,0.15195661783218384,0.501305103302002
0.2212376594543457,0.15020154416561127,0.2212376594543457
0.5919004678726196,0.17519600689411163,0.5919004678726196
0.03619503974914551,0.030569445341825485,0.03619503974914551
0.6240274906158447,0.171589195728302,0.6240274906158447
0.959737241268158,0.27449584007263184,0.959737241268158
0.8345481157302856,0.15243540704250336,0.8345481157302856
0.3482125997543335,0.08296119421720505,0.3482125997543335
0.4103572368621826,0.16866156458854675,0.4103572368621826
0.6146408319473267,0.11046892404556274,0.6146408319473267
0.3524109125137329,0.09667661041021347,0.3524109125137329
0.46285152435302734,0.26644372940063477,0.46285152435302734
0.7147434949874878,0.09332670271396637,0.7147434949874878
0.6210540533065796,0.3067513108253479,0.6210540533065796
0.06112480163574219,0.0428275428712368,0.06112480163574219
0.8090227842330933,0.13807876408100128,0.8090227842330933
0.7115304470062256,0.2334924191236496,0.7115304470062256
0.03658485412597656,0.05852922052145004,0.03658485412597656
0.711922287940979,0.2641865313053131,0.711922287940979
0.188643217086792,0.06849731504917145,0.188643217086792
0.19710636138916016,0.06245239078998566,0.19710636138916016
0.017235994338989258,0.02432575635612011,0.017235994338989258
0.5968788862228394,0.3052055835723877,0.5968788862228394
0.18804669380187988,0.12334923446178436,0.18804669380187988
0.3476521968841553,0.07945815473794937,0.3476521968841553
0.8759695291519165,0.17515313625335693,0.8759695291519165
0.35477352142333984,0.15335658192634583,0.35477352142333984
0.9074550867080688,0.26892492175102234,0.9074550867080688
0.35620951652526855,0.08980187773704529,0.35620951652526855
0.7594113349914551,0.21412715315818787,0.7594113349914551
0.6392743587493896,0.25957632064819336,0.6392743587493896
0.3168923854827881,0.07846326380968094,0.3168923854827881
0.8768507242202759,0.12075340747833252,0.8768507242202759
1.4052393436431885,0.3187117576599121,1.4052393436431885
0.8294821977615356,0.17171137034893036,0.8294821977615356
0.10098576545715332,0.04629247263073921,0.10098576545715332
0.3735305070877075,0.23595543205738068,0.3735305070877075
0.35510849952697754,0.16118335723876953,0.35510849952697754
0.5055854320526123,0.19242140650749207,0.5055854320526123
0.720995306968689,0.28639477491378784,0.720995306968689
0.46417760848999023,0.271220326423645,0.46417760848999023
0.5540939569473267,0.23027658462524414,0.5540939569473267
0.4433865547180176,0.21892566978931427,0.4433865547180176
0.2133868932723999,0.11715275049209595,0.2133868932723999
0.583993673324585,0.14602376520633698,0.583993673324585
0.9584639072418213,0.1299397200345993,0.9584639072418213
0.8343505859375,0.17154870927333832,0.8343505859375
